,id,tag0
4221,23977,Cope cage
4222,23979,Cope cage
4223,23984,Damaged
4224,23987,Turretless
4225,23991,Turretless
4226,23992,Turretless
4227,23995,Improvised
4228,24014,Mine plow/roller
4229,24015,Cope cage
4230,24016,Cope cage
4231,24022,Damaged
4232,24028,Turretless
4233,24029,O
4234,24032,Mine plow/roller
4235,24034,Turretless
4236,24035,Turretless
4237,24036,Cope cage
4238,24037,Cope cage
4239,24038,Jammer
4240,24039,Cope cage
4241,24040,Cope cage
4242,24044,Cope cage
4243,24046,Mine plow/roller
4244,24047,Cope cage
4245,24048,Cope cage
4246,24052,Turretless
4247,24053,Underwater
4248,24070,Cope cage
4249,24073,V
4250,24080,Cope cage
4251,24084,Z
4252,24086,Cope cage
4253,24093,Z
4254,24094,Turretless
4255,24096,Turretless
4256,24098,Damaged
4257,24099,Cope cage
4258,24105,Turretless
4259,24110,Cope cage
4260,24112,Cope cage
4261,24113,Cope cage
4262,24114,V
4263,24122,Turretless
4264,24124,Cope cage
4265,24126,Turretless
4266,24127,Turretless
4267,24137,Turretless
4268,24138,Z
4269,24139,Damaged
4270,24147,Turretless
4271,24148,V
4272,24149,Turretless
4273,24150,Cope cage
4274,24155,Cope cage
4275,24156,Cope cage
4276,24157,Turretless
4277,24159,Cope cage
4278,24161,Cope cage
4279,24164,Turretless
4280,24171,Damaged
4281,24172,Cope cage
4282,24174,Turretless
4283,24176,Damaged
4284,24183,Cope cage
4285,24184,Cope cage
4286,24185,Turretless
4287,24186,PL-1
4288,24187,Turretless
4289,24193,Cope cage
4290,24199,Cope cage
4291,24200,Cope cage
4292,24201,Turretless
4293,24203,Turretless
4294,24211,Turretless
4295,24212,Cope cage
4296,24213,Turretless
4297,24214,Cope cage
4298,24215,Cope cage
4299,24216,Cope cage
4300,24218,Cope cage
4301,24226,Turretless
4302,24230,Turretless
4303,24235,Cope cage
4304,24237,Flipped
4305,24238,Cope cage
4306,24245,Shattered
4307,24253,Cope cage
4308,24254,Cope cage
4309,24255,Cope cage
4310,24257,Cope cage
4311,24258,Cope cage
4312,24264,Cope cage
4313,24274,Cope cage
4314,24283,Turretless
4315,24286,Turretless
4316,24287,Z
4317,24289,Turretless
4318,24302,Turretless
4319,24314,Turretless
4320,24316,Cope cage
4321,24323,Cope cage
4322,24324,Turretless
4323,24338,Turretless
4324,24339,Cope cage
4325,24340,Cope cage
4326,24350,Turretless
4327,24351,Cope cage
4328,24353,Z
4329,24354,Z
4330,24356,Cope cage
4331,24360,Damaged
4332,24364,Turretless
4333,24367,Cope cage
4334,24369,Turretless
4335,24370,Turretless
4336,24371,Cope cage
4337,24378,Mine plow/roller
4338,24381,Cope cage
4339,24382,Cope cage
4340,24387,Cope cage
4341,24390,Cope cage
4342,24391,Turretless
4343,24394,Cope cage
4344,24395,Cope cage
4345,24396,Cope cage
4346,24397,Cope cage
4347,24398,Turretless
4348,24402,Cope cage
4349,24408,Turretless
4350,24409,Mine plow/roller
4351,24417,V
4352,24418,V
4353,24430,Damaged
4354,24431,Turretless
4355,24432,Turretless
4356,24433,Cope cage
4357,24443,Turretless
4358,24444,Turretless
4359,24445,Turretless
4360,24454,Mine plow/roller
4361,24455,Mine plow/roller
4362,24456,Turretless
4363,24461,Flipped
4364,24463,Turretless
4365,24467,Shattered
4366,24473,Cope cage
4367,24478,Cope cage
4368,24481,Cope cage
4369,24484,Cope cage
4370,24486,Cope cage
4371,24492,O
4372,24493,Turretless
4373,24494,Cope cage
4374,24495,Cope cage
4375,24496,Turretless
4376,24497,Cope cage
4377,24500,Cope cage
4378,24501,Cope cage
4379,24508,Turretless
4380,24509,Cope cage
4381,24510,Cope cage
4382,24511,Cope cage
4383,24512,Cope cage
4384,24513,Cope cage
4385,24514,Cope cage
4386,24515,Cope cage
4387,24519,Z
4388,24520,Cope cage
4389,24533,Cope cage
4390,24549,Cope cage
4391,24554,Turretless
4392,24556,Z
4393,24559,Turretless
4394,24560,Turretless
4395,24564,Turretless
4396,24568,Turretless
4397,24575,Turretless
4398,24582,Z
4399,24587,Mine plow/roller
4400,24590,Loitering
4401,24591,Armour kit missing
4402,24596,Cope cage
4403,24597,Cope cage
4404,24601,Turretless
4405,24603,Mine plow/roller
4406,24604,Expanded cabin
4407,24605,Expanded cabin
4408,24608,Damaged
4409,24619,Expanded cabin
4410,24621,Expanded cabin
4411,24622,Damaged
4412,24623,Mine plow/roller
4413,24626,Mine plow/roller
4414,24628,Cope cage
4415,24631,Shattered
4416,24632,Turretless
4417,24634,Turretless
4418,24636,Turretless
4419,24638,PL-1
4420,24639,PL-1
4421,24644,Cope cage
4422,24645,Turretless
4423,24646,Turretless
4424,24647,Damaged
4425,24649,Turretless
4426,24650,Cope cage
4427,24655,Mine plow/roller
4428,24658,Turretless
4429,24659,Turretless
4430,24663,Turretless
4431,24665,Turretless
4432,24666,∆
4433,24667,Armour kit missing
4434,24671,V
4435,24672,V
4436,24676,Damaged
4437,24679,Turretless
4438,24691,Cope cage
4439,24699,V
4440,24703,Damaged
4441,24704,Cope cage
4442,24709,Turretless
4443,24713,Turretless
4444,24718,Cope cage
4445,24719,Cope cage
4446,24720,Turretless
4447,24721,Turretless
4448,24722,Cope cage
4449,24724,Cope cage
4450,24726,Turretless
4451,24727,Armour kit missing
4452,24728,Cope cage
4453,24730,Cope cage
4454,24731,Damaged
4455,24732,Z
4456,24740,Z
4457,24742,Z
4458,24743,Turretless
4459,24746,Z
4460,24747,Cope cage
4461,24748,Damaged
4462,24749,Cope cage
4463,24751,Cope cage
4464,24753,Cope cage
4465,24755,Cope cage
4466,24757,Turretless
4467,24758,O
4468,24760,Cope cage
4469,24761,Turretless
4470,24766,Turretless
4471,24781,Cope cage
4472,24785,Damaged
4473,24786,Cope cage
4474,24787,Cope cage
4475,24788,Damaged
4476,24789,Cope cage
4477,24790,Turretless
4478,24792,Cope cage
4479,24794,Mine plow/roller
4480,24800,Shattered
4481,24801,Turretless
4482,24802,Cope cage
4483,24803,Z
4484,24819,Turretless
4485,24821,Turretless
4486,24825,Cope cage
4487,24834,Turretless
4488,24836,Turretless
4489,24837,Cope cage
4490,24846,Turretless
4491,24856,Cope cage
4492,24858,Cope cage
4493,24859,V
4494,24861,V
4495,24866,Cope cage
4496,24875,Cope cage
4497,24879,Cope cage
4498,24880,Turretless
4499,24881,KUNG
4500,24882,Shattered
4501,24887,KUNG
4502,24899,Turretless
4503,24902,Cope cage
4504,24903,Turretless
4505,24904,Armour kit missing
4506,24912,Z
4507,24914,Turretless
4508,24920,Cope cage
4509,24921,V
4510,24927,Z
4511,24930,Turretless
4512,24933,Expanded cabin
4513,24934,Cope cage
4514,24935,Z
4515,24936,Cope cage
4516,24937,Cope cage
4517,24939,Z
4518,24948,Cope cage
4519,24966,Z
4520,24969,O
4521,24973,Turretless
4522,24980,Cope cage
4523,24982,Z
4524,24989,V
4525,24991,Turretless
4526,24992,Turretless
4527,24993,Cope cage
4528,24995,Turretless
4529,24996,Cope cage
4530,24997,Cope cage
4531,25002,Cope cage
4532,25003,Cope cage
4533,25005,Turretless
4534,25010,Cope cage
4535,25011,Turretless
4536,25012,Cope cage
4537,25013,Cope cage
4538,25024,Z
4539,25029,Underwater
4540,25032,Cope cage
4541,25034,Cope cage
4542,25035,Cope cage
4543,25036,Cope cage
4544,25037,Cope cage
4545,25039,Mine plow/roller
4546,25040,Cope cage
4547,25042,Turretless
4548,25043,Z
4549,25046,Cope cage
4550,25048,Cope cage
4551,25050,Damaged
4552,25051,Mine plow/roller
4553,25052,Cope cage
4554,25053,Turtle
4555,25054,Cope cage
4556,25055,Turretless
4557,25061,Turretless
4558,25062,Z
4559,25063,Z
4560,25066,Turretless
4561,25067,Cope cage
4562,25081,Z
4563,25084,Turretless
4564,25088,Z
4565,25090,Turretless
4566,25091,Turretless
4567,25095,Turretless
4568,25096,Cope cage
4569,25098,Cope cage
4570,25104,Cope cage
4571,25106,Z
4572,25107,Cope cage
4573,25108,Turretless
4574,25109,Turretless
4575,25114,Turretless
4576,25116,Turretless
4577,25119,Stugna
4578,25127,O
4579,25128,Turretless
4580,25130,O
4581,25131,Cope cage
4582,25134,Turretless
4583,25135,Cope cage
4584,25137,Cope cage
4585,25140,Flipped
4586,25141,Mine plow/roller
4587,25142,Cope cage
4588,25144,Mine plow/roller
4589,25146,Cope cage
4590,25150,Turretless
4591,25154,KUNG
4592,25160,Cope cage
4593,25163,Z
4594,25171,Turretless
4595,25172,Cope cage
4596,25175,Turretless
4597,25199,Cope cage
4598,25202,Turretless
4599,25203,Cope cage
4600,25206,Cope cage
4601,25207,Turretless
4602,25208,Turretless
4603,25213,Underwater
4604,25217,Turretless
4605,25220,Shattered
4606,25221,Turretless
4607,25230,Cope cage
4608,25232,Loitering
4609,25234,Cope cage
4610,25235,Cope cage
4611,25237,Turretless
4612,25239,Z
4613,25243,Jammer
4614,25252,Cope cage
4615,25255,Damaged
4616,25256,Cope cage
4617,25265,Turretless
4618,25267,Cope cage
4619,25270,Cope cage
4620,25271,Turretless
4621,25272,Damaged
4622,25274,Cope cage
4623,25275,Cope cage
4624,25276,Cope cage
4625,25277,Turretless
4626,25278,Cope cage
4627,25280,Turretless
4628,25281,O
4629,25282,Turretless
4630,25284,Cope cage
4631,25286,Cope cage
4632,25287,Turretless
4633,25288,Cope cage
4634,25291,Cope cage
4635,25292,Cope cage
4636,25293,Cope cage
4637,25294,Cope cage
4638,25295,Cope cage
4639,25297,Cope cage
4640,25298,Cope cage
4641,25299,Cope cage
4642,25304,Cope cage
4643,25307,Cope cage
4644,25310,Cope cage
4645,25316,Cope cage
4646,25317,Turretless
4647,25318,Cope cage
4648,25320,Turretless
4649,25321,Turretless
4650,25323,Turretless
4651,25324,Cope cage
4652,25326,Cope cage
4653,25331,Turretless
4654,25335,Cope cage
4655,25338,Cope cage
4656,25341,Cope cage
4657,25343,Cope cage
4658,25345,Turretless
4659,25348,Cope cage
4660,25366,Cope cage
4661,25368,Turretless
4662,25369,Turretless
4663,25370,Cope cage
4664,25371,Turretless
4665,25373,Cope cage
4666,25374,Z
4667,25375,Cope cage
4668,25376,Turretless
4669,25381,Cope cage
4670,25383,Cope cage
4671,25384,Turretless
4672,25386,V
4673,25388,Turretless
4674,25393,Damaged
4675,25394,Damaged
4676,25398,Turretless
4677,25399,Turretless
4678,25410,Cope cage
4679,25412,Mine plow/roller
4680,25418,Damaged
4681,25419,Cope cage
4682,25420,Cope cage
4683,25421,▲
4684,25422,Cope cage
4685,25423,Cope cage
4686,25424,Cope cage
4687,25429,Turretless
4688,25430,Turretless
4689,25431,Turretless
4690,25432,V
4691,25433,Cope cage
4692,25434,Cope cage
4693,25435,Cope cage
4694,25436,Cope cage
4695,25448,Cope cage
4696,25449,Cope cage
4697,25451,Cope cage
4698,25452,Cope cage
4699,25453,Cope cage
4700,25455,Cope cage
4701,25460,Turretless
4702,25463,Turretless
4703,25466,Cope cage
4704,25467,Cope cage
4705,25474,Turretless
4706,25475,Cope cage
4707,25476,Cope cage
4708,25477,Cope cage
4709,25482,Turretless
4710,25483,Turretless
4711,25484,Cope cage
4712,25486,Cope cage
4713,25488,Cope cage
4714,25489,Cope cage
4715,25490,Cope cage
4716,25491,Cope cage
4717,25494,Cope cage
4718,25495,Turretless
4719,25496,Turretless
4720,25497,Cope cage
4721,25500,Z
4722,25502,Cope cage
4723,25503,Cope cage
4724,25509,Armour kit missing
4725,25516,Damaged
4726,25518,Cope cage
4727,25521,Turretless
4728,25522,Cope cage
4729,25532,Cope cage
4730,25533,Turretless
4731,25535,Cope cage
4732,25538,Turretless
4733,25545,Turretless
4734,25555,Expanded cabin
4735,25557,Cope cage
4736,25559,Mine plow/roller
4737,25561,Z
4738,25562,Turretless
4739,25563,Turretless
4740,25565,Turretless
4741,25566,Turretless
4742,25567,Cope cage
4743,25568,Cope cage
4744,25569,Cope cage
4745,25572,Cope cage
4746,25573,Turretless
4747,25574,V
4748,25578,Cope cage
4749,25579,Turretless
4750,25582,V
4751,25583,Cope cage
4752,25586,Turretless
4753,25593,Cope cage
4754,25599,Cope cage
4755,25600,Turretless
4756,25601,Cope cage
4757,25603,KUNG
4758,25604,Turretless
4759,25606,Cope cage
4760,25616,Turretless
4761,25620,Cope cage
4762,25623,Turretless
4763,25627,Cope cage
4764,25628,Turretless
4765,25630,Turretless
4766,25631,Turretless
4767,25633,Turretless
4768,25638,Turretless
4769,25648,Turretless
4770,25650,Cope cage
4771,25652,Cope cage
4772,25659,O
4773,25662,Cope cage
4774,25675,Cope cage
4775,25677,Turretless
4776,25678,Cope cage
4777,25679,Cope cage
4778,25680,Turretless
4779,25682,Z
4780,25683,Z
4781,25684,V
4782,25686,Cope cage
4783,25687,Cope cage
4784,25691,Cope cage
4785,25692,Cope cage
4786,25693,Turretless
4787,25696,Cope cage
4788,25697,Cope cage
4789,25698,Cope cage
4790,25699,Cope cage
4791,25700,Cope cage
4792,25701,Turretless
4793,25703,Cope cage
4794,25706,Cope cage
4795,25707,Turretless
4796,25709,Damaged
4797,25715,Cope cage
4798,25716,Cope cage
4799,25717,Turretless
4800,25724,Cope cage
4801,25725,Cope cage
4802,25726,Cope cage
4803,25727,Turretless
4804,25769,V
4805,25771,Damaged
4806,25772,Turretless
4807,25780,Cope cage
4808,25781,Cope cage
4809,25783,Turretless
4810,25784,Mine plow/roller
4811,25786,Damaged
4812,25790,Turretless
4813,25793,Cope cage
4814,25799,Cope cage
4815,25800,Cope cage
4816,25801,Cope cage
4817,25804,Turretless
4818,25805,Turretless
4819,25811,V
4820,25813,Cope cage
4821,25815,Cope cage
4822,25817,Turretless
4823,25818,Turretless
4824,25819,Cope cage
4825,25820,Cope cage
4826,25823,Cope cage
4827,25827,Turretless
4828,25830,Cope cage
4829,25831,Cope cage
4830,25832,Turretless
4831,25839,Cope cage
4832,25841,Cope cage
4833,25842,Cope cage
4834,25843,Cope cage
4835,25844,Cope cage
4836,25846,Cope cage
4837,25847,Cope cage
4838,25848,Turretless
4839,25852,Z
4840,25866,Z
4841,25867,Damaged
4842,25885,Cope cage
4843,25886,Cope cage
4844,25887,Expanded cabin
4845,25888,V
4846,25889,Z
4847,25890,Z
4848,25892,Cope cage
4849,25893,Z
4850,25895,Turretless
4851,25897,Cope cage
4852,25907,Turretless
4853,25908,Cope cage
4854,25909,Cope cage
4855,25913,Mine plow/roller
4856,25915,Damaged
4857,25917,Cope cage
4858,25918,Cope cage
4859,25921,Cope cage
4860,25922,Cope cage
4861,25923,Turretless
4862,25926,Cope cage
4863,25944,Turretless
4864,25945,PL-1
4865,25951,Cope cage
4866,25952,Turretless
4867,25966,Cope cage
4868,25967,Cope cage
4869,25969,Cope cage
4870,25981,Damaged
4871,25995,V
4872,25999,Damaged
4873,26000,Damaged
4874,26004,Cope cage
4875,26005,Cope cage
4876,26007,Cope cage
4877,26008,Turretless
4878,26013,Turretless
4879,26014,Underwater
4880,26018,Turretless
4881,26023,KUNG
4882,26038,Cope cage
4883,26039,Turretless
4884,26042,Cope cage
4885,26044,Turretless
4886,26045,Cope cage
4887,26067,Turretless
4888,26073,Turretless
4889,26075,Turretless
4890,26077,Cope cage
4891,26083,Cope cage
4892,26090,Turretless
4893,26091,Cope cage
4894,26092,Cope cage
4895,26104,Loitering
4896,26114,Cope cage
4897,26115,V
4898,26122,Turretless
4899,26123,Cope cage
4900,26125,Turretless
4901,26126,Turretless
4902,26138,Turretless
4903,26139,Turretless
4904,26141,Turretless
4905,26142,Cope cage
4906,26144,Mine plow/roller
4907,26149,O
4908,26151,Turretless
4909,26152,Cope cage
4910,26154,Cope cage
4911,26155,Mine plow/roller
4912,26157,V
4913,26168,Cope cage
4914,26169,Turretless
4915,26170,Cope cage
4916,26172,Cope cage
4917,26177,Z
4918,26178,Additional armour
4919,26183,Cope cage
4920,26188,Turretless
4921,26189,Cope cage
4922,26190,Z
4923,26191,Cope cage
4924,26193,Cope cage
4925,26194,Cope cage
4926,26198,Cope cage
4927,26201,Cope cage
4928,26203,Turretless
4929,26207,Cope cage
4930,26209,Cope cage
4931,26210,V
4932,26211,Cope cage
4933,26214,V
4934,26219,Loitering
4935,26221,Mine plow/roller
4936,26222,Cope cage
4937,26231,Mine plow/roller
4938,26232,Turretless
4939,26239,Cope cage
4940,26250,Turretless
4941,26262,Damaged
4942,26267,Cope cage
4943,26268,Cope cage
4944,26269,Turretless
4945,26272,Cope cage
4946,26277,Cope cage
4947,26281,Cope cage
4948,26282,Turretless
4949,26284,Z
4950,26285,Mine plow/roller
4951,26290,Cope cage
4952,26308,Turretless
4953,26313,Turretless
4954,26316,Cope cage
4955,26317,Cope cage
4956,26318,Cope cage
4957,26320,Cope cage
4958,26323,Cope cage
4959,26324,Cope cage
4960,26325,Cope cage
4961,26328,Turretless
4962,26335,Cope cage
4963,26336,Cope cage
4964,26337,Cope cage
4965,26338,Turretless
4966,26339,Z
4967,26351,Cope cage
4968,26363,Cope cage
4969,26371,Z
4970,26373,Turretless
4971,26375,Turretless
4972,26376,Cope cage
4973,26383,Cope cage
4974,26389,Additional armour
4975,26392,Cope cage
4976,26393,Turretless
4977,26395,Turretless
4978,26397,O
4979,26400,Z
4980,26409,Cope cage
4981,26410,Cope cage
4982,26412,Cope cage
4983,26414,Damaged
4984,26421,Turretless
4985,26425,Turretless
4986,26426,Cope cage
4987,26429,Turretless
4988,26431,Cope cage
4989,26433,Turretless
4990,26436,Cope cage
4991,26439,O
4992,26442,Cope cage
4993,26444,Turretless
4994,26447,Mine plow/roller
4995,26448,Z
4996,26449,Cope cage
4997,26452,Cope cage
4998,26460,Z
4999,26461,Cope cage
5000,26462,Cope cage
5001,26464,Turretless
5002,26465,▲
5003,26472,Cope cage
5004,26475,Cope cage
5005,26476,Cope cage
5006,26478,Turretless
5007,26479,Cope cage
5008,26482,Turretless
5009,26488,Turretless
5010,26489,Turretless
5011,26490,Turretless
5012,26491,Turretless
5013,26492,Cope cage
5014,26494,Cope cage
5015,26496,Shattered
5016,26497,Mine plow/roller
5017,26501,Cope cage
5018,26503,Turretless
5019,26505,Turretless
5020,26506,◇
5021,26507,Additional armour
5022,26509,Cope cage
5023,26511,Turretless
5024,26512,Cope cage
5025,26513,Cope cage
5026,26514,Cope cage
5027,26517,Cope cage
5028,26518,Cope cage
5029,26519,Cope cage
5030,26531,Cope cage
5031,26536,Mine plow/roller
5032,26552,Expanded cabin
5033,26556,Cope cage
5034,26560,Turretless
5035,26561,Turretless
5036,26562,Turretless
5037,26567,Turtle
5038,26569,Z
5039,26572,Turretless
5040,26573,Cope cage
5041,26577,Turretless
5042,26582,Expanded cabin
5043,26583,Additional armour
5044,26595,Damaged
5045,26596,Cope cage
5046,26625,Cope cage
5047,26629,Turretless
5048,26630,Turretless
5049,26631,Cope cage
5050,26636,Damaged
5051,26637,V
5052,26642,Cope cage
5053,26647,Cope cage
5054,26648,Cope cage
5055,26649,Cope cage
5056,26650,Turretless
5057,26651,Mine plow/roller
5058,26652,Cope cage
5059,26653,Cope cage
5060,26658,Cope cage
5061,26659,Cope cage
5062,26670,Cope cage
5063,26672,Turretless
5064,26673,Turretless
5065,26679,Cope cage
5066,26680,Cope cage
5067,26686,Cope cage
5068,26694,Cope cage
5069,26695,Mine plow/roller
5070,26697,Cope cage
5071,26705,Turretless
5072,26706,Turretless
5073,26707,Turretless
5074,26713,Cope cage
5075,26714,Cope cage
5076,26719,Cope cage
5077,26731,Turretless
5078,26732,Cope cage
5079,26733,Damaged
5080,26737,Cope cage
5081,26741,Cope cage
5082,26742,Cope cage
5083,26746,Cope cage
5084,26747,Cope cage
5085,26748,Cope cage
5086,26749,Cope cage
5087,26757,Cope cage
5088,26758,Cope cage
5089,26763,Cope cage
5090,26765,Turretless
5091,26766,Cope cage
5092,26767,Turretless
5093,26768,Mine plow/roller
5094,26769,Turretless
5095,26773,Cope cage
5096,26774,Cope cage
5097,26775,Turretless
5098,26776,Cope cage
5099,26777,Turtle
5100,26778,Cope cage
5101,26779,Turretless
5102,26780,Turretless
5103,26781,Cope cage
5104,26782,Turretless
5105,26788,Cope cage
5106,26789,Z
5107,26790,Turtle
5108,26795,Cope cage
5109,26797,V
5110,26801,Cope cage
5111,26804,Turretless
5112,26812,KUNG
5113,26816,Cope cage
5114,26818,Cope cage
5115,26819,Cope cage
5116,26821,Turretless
5117,26825,Turretless
5118,26830,Turretless
5119,26843,O
5120,26851,Cope cage
5121,26852,Turretless
5122,26853,Cope cage
5123,26855,▲
5124,26859,Cope cage
5125,26861,Turretless
5126,26862,Cope cage
5127,26864,Cope cage
5128,26865,Cope cage
5129,26866,Cope cage
5130,26868,O
5131,26869,Cope cage
5132,26877,Cope cage
5133,26880,Underwater
5134,26881,Turretless
5135,26883,Cope cage
5136,26884,Turretless
5137,26885,Turretless
5138,26886,Cope cage
5139,26887,Turretless
5140,26898,Cope cage
5141,26901,Cope cage
5142,26902,Cope cage
5143,26903,V
5144,26906,Turretless
5145,26919,Cope cage
5146,26924,Cope cage
5147,26925,Cope cage
5148,26929,Turtle
5149,26930,Cope cage
5150,26933,Turretless
5151,26934,Turretless
5152,26935,Z
5153,26936,Cope cage
5154,26937,Mine plow/roller
5155,26938,Cope cage
5156,26940,Cope cage
5157,26941,Cope cage
5158,26942,Cope cage
5159,26951,Cope cage
5160,26952,Turretless
5161,26953,Cope cage
5162,26956,Mine plow/roller
5163,26957,Mine plow/roller
5164,26959,Cope cage
5165,26962,Turretless
5166,26963,Cope cage
5167,26966,V
5168,26967,Cope cage
5169,26968,Cope cage
5170,26974,O
5171,26978,Damaged
5172,26979,Shattered
5173,26983,Cope cage
5174,26984,Cope cage
5175,26985,Cope cage
5176,26989,Cope cage
5177,26998,Cope cage
5178,26999,Cope cage
5179,27001,Cope cage
5180,27005,Cope cage
5181,27006,V
5182,27007,Turretless
5183,27010,Cope cage
5184,27013,Cope cage
5185,27015,Cope cage
5186,27023,Shattered
5187,27026,KUNG
5188,27028,Cope cage
5189,27029,Turretless
5190,27032,Cope cage
5191,27033,Cope cage
5192,27040,Cope cage
5193,27041,Mine plow/roller
5194,27043,PL-1
5195,27044,Turretless
5196,27045,Cope cage
5197,27046,Shattered
5198,27047,Cope cage
5199,27048,Mine plow/roller
5200,27049,Cope cage
5201,27050,Cope cage
5202,27051,Cope cage
5203,27055,KUNG
5204,27057,KUNG
5205,27058,Cope cage
5206,27064,Cope cage
5207,27074,◇
5208,27083,Turretless
5209,27094,Cope cage
5210,27095,Cope cage
5211,27101,Cope cage
5212,27102,Cope cage
5213,27103,Cope cage
5214,27107,Cope cage
5215,27108,Cope cage
5216,27110,Loitering
5217,27111,Cope cage
5218,27113,Cope cage
5219,27114,Cope cage
5220,27118,Turretless
5221,27119,Cope cage
5222,27127,Cope cage
5223,27135,Shattered
5224,27137,Turtle
5225,27138,Cope cage
5226,27139,Cope cage
5227,27140,Cope cage
5228,27150,Turretless
5229,27156,Cope cage
5230,27157,Cope cage
5231,27158,Z
5232,27166,Turretless
5233,27169,Z
5234,27170,Z
5235,27171,Z
5236,27173,Turtle
5237,27174,Cope cage
5238,27181,Mine plow/roller
5239,27189,Cope cage
5240,27190,Cope cage
5241,27191,Turretless
5242,27193,Turretless
5243,27194,Cope cage
5244,27195,Cope cage
5245,27199,Z
5246,27200,Turtle
5247,27201,Turretless
5248,27204,Turretless
5249,27205,Z
5250,27206,Mine plow/roller
5251,27207,Turretless
5252,27211,Cope cage
5253,27212,Cope cage
5254,27217,Turretless
5255,27223,Cope cage
5256,27225,Turtle
5257,27227,Turretless
5258,27228,◇
5259,27231,Cope cage
5260,27241,Turretless
5261,27243,Z
5262,27244,Cope cage
5263,27252,Turretless
5264,27253,Turretless
5265,27254,Turretless
5266,27257,Cope cage
5267,27258,Turretless
5268,27259,Turretless
5269,27260,Cope cage
5270,27261,Cope cage
5271,27262,Mine plow/roller
5272,27265,Turretless
5273,27266,Shattered
5274,27271,Z
5275,27283,Turretless
5276,27284,Cope cage
5277,27285,Cope cage
5278,27286,Mine plow/roller
5279,27287,Turretless
5280,27288,Turretless
5281,27294,Turretless
5282,27296,V
5283,27297,V
5284,27298,Cope cage
5285,27299,Turretless
5286,27300,Turretless
5287,27301,Cope cage
5288,27302,Mine plow/roller
5289,27303,Turtle
5290,27304,Cope cage
5291,27305,Cope cage
5292,27306,Cope cage
5293,27307,Damaged
5294,27314,Shattered
5295,27317,Cope cage
5296,27318,Z
5297,27324,Cope cage
5298,27328,Cope cage
5299,27340,Turretless
5300,27341,Cope cage
5301,27345,Turretless
5302,27346,Cope cage
5303,27347,Turretless
5304,27348,Z
5305,27350,Cope cage
5306,27354,KUNG
5307,27357,Z
5308,27358,Turretless
5309,27359,Turretless
5310,27360,Turtle
5311,27361,Cope cage
5312,27365,Cope cage
5313,27366,Cope cage
5314,27367,Cope cage
5315,27373,Turretless
5316,27376,Z
5317,27388,Cope cage
5318,27389,Cope cage
5319,27390,Z
5320,27391,Turretless
5321,27392,Cope cage
5322,27393,◇
5323,27395,Turretless
5324,27398,Cope cage
5325,27401,Cope cage
5326,27410,Turretless
5327,27411,Cope cage
5328,27415,Turretless
5329,27420,Z
5330,27423,Turtle
5331,27427,Loitering
5332,27440,Cope cage
5333,27446,V
5334,27447,Cope cage
5335,27448,Cope cage
5336,27451,Z
5337,27458,Cope cage
5338,27465,Turretless
5339,27466,Turtle
5340,27467,Cope cage
5341,27470,Turretless
5342,27471,Cope cage
5343,27473,Turtle
5344,27474,Z
5345,27479,Turretless
5346,27480,Cope cage
5347,27481,Turretless
5348,27486,Turretless
5349,27487,Turretless
5350,27490,Loitering
5351,27500,Cope cage
5352,27502,Z
5353,27505,Cope cage
5354,27514,KUNG
5355,27515,Cope cage
5356,27527,Cope cage
5357,27531,KUNG
5358,27532,Shattered
5359,27556,Cope cage
5360,27558,Cope cage
5361,27559,Cope cage
5362,27561,Cope cage
5363,27562,Cope cage
5364,27565,Cope cage
5365,27570,Turretless
5366,27574,Cope cage
5367,27575,Shattered
5368,27579,Z
5369,27582,Cope cage
5370,27595,Z
5371,27596,Turretless
5372,27600,Z
5373,27608,Cope cage
5374,27609,Z
5375,27611,Cope cage
5376,27613,Turretless
5377,27614,Mine plow/roller
5378,27618,Turretless
5379,27621,Turretless
5380,27624,Cope cage
5381,27625,Z
5382,27626,Turretless
5383,27627,Cope cage
5384,27628,Cope cage
5385,27629,Cope cage
5386,27631,Turretless
5387,27634,Turretless
5388,27635,Cope cage
5389,27636,Turretless
5390,27637,Turretless
5391,27638,Turretless
5392,27639,Turretless
5393,27641,Cope cage
5394,27642,Cope cage
5395,27643,Cope cage
5396,27649,Cope cage
5397,27651,Turretless
5398,27652,Cope cage
5399,27655,Cope cage
5400,27656,Cope cage
5401,27659,Cope cage
5402,27660,Cope cage
5403,27661,V
5404,27662,Cope cage
5405,27663,Turretless
5406,27668,Shattered
5407,27670,Turretless
5408,27674,Turretless
5409,27675,Cope cage
5410,27680,Z
5411,27681,Turretless
5412,27682,Z
5413,27686,Cope cage
5414,27687,Turretless
5415,27688,Cope cage
5416,27690,Turretless
5417,27691,Turretless
5418,27692,Cope cage
5419,27693,Cope cage
5420,27694,Turretless
5421,27695,Cope cage
5422,27697,Turretless
5423,27698,Cope cage
5424,27700,Cope cage
5425,27701,Cope cage
5426,27702,Turretless
5427,27704,Cope cage
5428,27708,Mine plow/roller
5429,27709,Turretless
5430,27710,Mine plow/roller
5431,27711,Cope cage
5432,27712,Turtle
5433,27716,Cope cage
5434,27723,Z
5435,27724,Cope cage
5436,27725,Cope cage
5437,27727,Cope cage
5438,27737,◇
5439,27759,V
5440,27762,Cope cage
5441,27763,Cope cage
5442,27767,Turretless
5443,27780,Cope cage
5444,27781,Turretless
5445,27785,O
5446,27787,Shattered
5447,27788,Cope cage
